run_dir,timing_mode,input_location,prebuild_inputs,cpu_input_dtype,mcs_index,mcs_qm,mcs_code_rate_x1024,mother_code_rate,rate_matching_enabled,snr_index,snr_db,noise_sigma,num_codeblocks,llr_len,msg_bits_per_cb,msg_bytes_per_cb,base_graph,zc,n_rows,aerial_input_len,aerial_prepend_punctured_llrs,group_cbs,grouping_mode,decoder_api,explicit_method_name,num_groups,first_group_tb_size,first_group_rate_match_len,code_rate,rv,num_iterations,llr_sign,llr_scale,throughput_mode,warmup_repeats,measured_repeats,total_elapsed_ms,mean_pass_ms,std_pass_ms,min_pass_ms,max_pass_ms,mean_us_per_codeblock,std_us_per_codeblock,min_us_per_codeblock,max_us_per_codeblock,mean_host_call_us_per_codeblock,std_host_call_us_per_codeblock,min_host_call_us_per_codeblock,max_host_call_us_per_codeblock,codeblocks_per_second,information_mbps,aerial_bit_errors,aerial_total_bits,aerial_ber,aerial_block_errors,aerial_total_blocks,aerial_bler
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_05/snr_05,gpu_decode_only,gpu,True,float32,5,2,379,0.3701171875,False,5,30,0.0316227766016838,1024,2360,880,110,1,40,39,2440,80,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2360,0.0,0,5,1.0,1.0,True,50,1000,55623.590330975276,55.623590330975276,4.442338224537517,52.80835300072795,78.42514900039532,54.319912432593036,4.338220922399919,51.57065722727339,76.58705957069856,52.73828946875092,5.1809304331971,46.877835936598444,76.56321972682179,18409.45530317129,16.200320666790734,0,901120,0.0,0,1024,0.0
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_05/snr_05,gpu_plus_bus,cpu,True,float32,5,2,379,0.3701171875,False,5,30,0.0316227766016838,1024,2360,880,110,1,40,39,2440,80,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2360,0.0,0,5,1.0,1.0,True,50,1000,116917.68261100879,116.91768261100879,4.214454303723075,110.17407999861462,134.1698529995483,114.17742442481327,4.1156780309795655,107.59187499864709,131.0252470698714,114.16858361917903,4.1132854002117964,107.58534375021611,131.01013183458576,8758.298805894925,7.707302949187533,,901120,,,1024,
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_09/snr_00,gpu_decode_only,gpu,True,float32,9,2,679,0.6630859375,False,0,0,1,1024,2376,1584,198,1,72,13,2520,144,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2376,0.0,0,5,1.0,1.0,True,50,1000,54066.10110697693,54.06610110697693,5.005156028110183,48.025329000665806,79.72246399913274,52.79892686228215,4.88784768370135,46.8997353522127,77.85396874915307,52.78033256544922,4.888457006391761,46.878668944927426,77.83742675826488,18939.778882406936,30.000609749732586,439152,1622016,0.27074455492424243,1024,1024,1.0
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_09/snr_00,gpu_plus_bus,cpu,True,float32,9,2,679,0.6630859375,False,0,0,1,1024,2376,1584,198,1,72,13,2520,144,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2376,0.0,0,5,1.0,1.0,True,50,1000,109116.04479495327,109.11604479495327,8.445148443337008,101.7333489999146,176.81245099993248,106.55863749507157,8.247215276696297,99.3489736327291,172.66840917962156,106.54947405857838,8.244975962470091,99.34218066298683,172.65287695344966,9384.504377190926,14.865054933470427,,1622016,,,1024,
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_09/snr_01,gpu_decode_only,gpu,True,float32,9,2,679,0.6630859375,False,1,6,0.501187233627272,1024,2376,1584,198,1,72,13,2520,144,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2376,0.0,0,5,1.0,1.0,True,50,1000,54392.60740205282,54.39260740205282,5.344032323797871,48.183945000346284,79.09017700148979,53.117780666067205,5.218781566208858,47.05463378940067,77.23650097801738,53.09917949315057,5.219325990795934,47.03409472561759,77.21617285305626,18826.087751795356,29.820522998843845,138421,1622016,0.08533886225536616,1024,1024,1.0
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_09/snr_01,gpu_plus_bus,cpu,True,float32,9,2,679,0.6630859375,False,1,6,0.501187233627272,1024,2376,1584,198,1,72,13,2520,144,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2376,0.0,0,5,1.0,1.0,True,50,1000,107948.89539499854,107.94889539499854,4.499448828466054,101.59140299947467,126.54145599844924,105.41884315917827,4.393992996548881,99.21035449167448,123.57564062348558,105.4102775087511,4.391633792890715,99.20385644512919,123.56097265531218,9485.970155165141,15.025776725781585,,1622016,,,1024,
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_09/snr_02,gpu_decode_only,gpu,True,float32,9,2,679,0.6630859375,False,2,12,0.251188643150958,1024,2376,1584,198,1,72,13,2520,144,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2376,0.0,0,5,1.0,1.0,True,50,1000,54271.61501897717,54.27161501897717,5.3214982336289305,48.249612000290654,79.09936799842399,52.999624041969895,5.196775618778253,47.11876171903384,77.24547656096092,52.98079780858522,5.197163303912945,47.098179688731534,77.22178515656708,18868.05836977465,29.88700445772305,0,1622016,0.0,0,1024,0.0
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_09/snr_02,gpu_plus_bus,cpu,True,float32,9,2,679,0.6630859375,False,2,12,0.251188643150958,1024,2376,1584,198,1,72,13,2520,144,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2376,0.0,0,5,1.0,1.0,True,50,1000,107680.9930820109,107.6809930820109,4.690306441942831,101.916835999873,131.0528650010383,105.15721980665127,4.580377384709797,99.52816015612598,127.98131347757646,105.14863026956256,4.577985642372017,99.52196191420626,127.96665234304783,9509.57054435885,15.06315974226442,,1622016,,,1024,
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_09/snr_03,gpu_decode_only,gpu,True,float32,9,2,679,0.6630859375,False,3,18,0.125892541179417,1024,2376,1584,198,1,72,13,2520,144,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2376,0.0,0,5,1.0,1.0,True,50,1000,53802.21747902215,53.80221747902215,5.107209451784399,48.10229200120375,78.28822600276908,52.541228006857565,4.987509230258203,46.97489453242554,76.45334570582918,52.52240654103524,4.988098792869554,46.95464843784691,76.43196679651965,19032.672777832337,30.147753680086424,0,1622016,0.0,0,1024,0.0
/opt/nvidia/cuBB/pyaerial/notebooks/ldpc_final_tesc/mcs_09/snr_03,gpu_plus_bus,cpu,True,float32,9,2,679,0.6630859375,False,3,18,0.125892541179417,1024,2376,1584,198,1,72,13,2520,144,1,explicit_codeblocks,explicit,decode_codeblocks_explicit,1024,0,2376,0.0,0,5,1.0,1.0,True,50,1000,107408.38870602602,107.40838870602602,4.935239454210695,101.28281200013589,132.9986100026872,104.89100459572853,4.819569779502632,98.9089960938827,129.88145508074922,104.8822106542886,4.817124538809937,98.90220507813297,129.86585351626445,9533.706001331624,15.101390306109293,,1622016,,,1024,
